,wave,wave_years,country,respondent_number,year,sex,age,ethnic,status,top_earner,town_size,job,politician,university,women_movement,abortion,divorce,income_equality,choice_control
150620,WVS5,2005-2009,China,1560520837.0,2007,Female,70.0,CN: East Asian Chinese,Married,No,20-50000,3,4,4,4,8,8,5,8
150621,WVS5,2005-2009,China,1560520838.0,2007,Female,36.0,CN: East Asian Chinese,Married,No,20-50000,3,4,4,1,5,5,1,10
150622,WVS5,2005-2009,China,1560520839.0,2007,Male,66.0,CN: East Asian Chinese,Married,No,20-50000,2,2,4,2,1,1,1,10
150623,WVS5,2005-2009,China,1560520840.0,2007,Male,36.0,CN: East Asian Chinese,Married,Yes,20-50000,1,2,4,2,5,5,6,6
150628,WVS5,2005-2009,China,1560520845.0,2007,Female,44.0,CN: East Asian Chinese,Married,No,20-50000,1,4,4,3,1,5,8,8
150629,WVS5,2005-2009,China,1560520846.0,2007,Female,20.0,CN: East Asian Chinese,Single/Never married,,50-100000,3,1,4,4,1,1,8,8
150630,WVS5,2005-2009,China,1560520847.0,2007,Female,21.0,CN: East Asian Chinese,Single/Never married,,50-100000,3,2,4,3,1,2,9,10
150631,WVS5,2005-2009,China,1560520848.0,2007,Female,20.0,CN: East Asian Chinese,,,50-100000,3,5,5,1,1,5,8,7
150632,WVS5,2005-2009,China,1560520849.0,2007,Female,20.0,CN: East Asian Chinese,Single/Never married,,50-100000,3,4,5,4,1,3,9,10
150633,WVS5,2005-2009,China,1560520850.0,2007,Female,20.0,CN: East Asian Chinese,Single/Never married,,50-100000,3,4,5,3,1,4,9,10
150635,WVS5,2005-2009,China,1560520852.0,2007,Female,20.0,CN: East Asian Chinese,Single/Never married,,50-100000,3,4,4,3,1,1,6,7
150636,WVS5,2005-2009,China,1560520853.0,2007,Female,23.0,CN: East Asian Chinese,Single/Never married,,50-100000,3,4,5,3,4,6,7,6
150637,WVS5,2005-2009,China,1560520854.0,2007,Female,21.0,CN: East Asian Chinese,Single/Never married,,50-100000,3,4,5,4,1,4,6,7
150638,WVS5,2005-2009,China,1560520855.0,2007,Female,20.0,CN: East Asian Chinese,Single/Never married,,50-100000,3,1,4,2,4,4,10,3
150639,WVS5,2005-2009,China,1560520856.0,2007,Female,20.0,CN: East Asian Chinese,Single/Never married,,50-100000,3,5,5,2,10,10,6,6
150641,WVS5,2005-2009,China,1560520858.0,2007,Male,34.0,CN: East Asian Chinese,Separated,Yes,50-100000,1,1,1,3,1,1,10,10
150643,WVS5,2005-2009,China,1560520860.0,2007,Female,21.0,CN: East Asian Chinese,Married,Yes,50-100000,1,4,5,4,1,4,1,10
150644,WVS5,2005-2009,China,1560520861.0,2007,Male,21.0,CN: East Asian Chinese,Single/Never married,No,50-100000,2,4,4,3,2,2,8,8
150645,WVS5,2005-2009,China,1560520862.0,2007,Female,20.0,CN: East Asian Chinese,Single/Never married,No,50-100000,1,4,4,3,1,1,5,8
150648,WVS5,2005-2009,China,1560520865.0,2007,Male,31.0,CN: East Asian Chinese,Married,Yes,50-100000,3,2,4,4,1,5,1,10
150653,WVS5,2005-2009,China,1560520870.0,2007,Male,18.0,CN: East Asian Chinese,Single/Never married,,50-100000,2,2,2,2,1,1,6,8
150654,WVS5,2005-2009,China,1560520871.0,2007,Male,28.0,CN: East Asian Chinese,Married,Yes,50-100000,1,2,2,3,1,2,6,6
150655,WVS5,2005-2009,China,1560520872.0,2007,Male,28.0,CN: East Asian Chinese,Married,,50-100000,2,1,2,2,1,1,6,8
150657,WVS5,2005-2009,China,1560520874.0,2007,Male,43.0,CN: East Asian Chinese,Married,Yes,50-100000,3,1,4,4,1,1,1,10
150658,WVS5,2005-2009,China,1560520875.0,2007,Female,32.0,CN: East Asian Chinese,Married,No,50-100000,3,4,4,2,1,1,7,6
150660,WVS5,2005-2009,China,1560520877.0,2007,Male,35.0,CN: East Asian Chinese,Married,Yes,50-100000,1,2,4,3,1,1,1,10
150667,WVS5,2005-2009,China,1560520884.0,2007,Female,36.0,CN: East Asian Chinese,Married,No,50-100000,3,4,4,2,2,2,7,6
150668,WVS5,2005-2009,China,1560520885.0,2007,Male,39.0,CN: East Asian Chinese,Married,Yes,50-100000,1,2,2,2,1,1,6,9
150671,WVS5,2005-2009,China,1560520888.0,2007,Male,36.0,CN: East Asian Chinese,Married,Yes,50-100000,2,2,2,2,1,1,6,7
150672,WVS5,2005-2009,China,1560520889.0,2007,Male,70.0,CN: East Asian Chinese,Married,Yes,50-100000,3,4,4,2,1,1,5,5
150673,WVS5,2005-2009,China,1560520890.0,2007,Male,64.0,CN: East Asian Chinese,Married,No,50-100000,3,2,4,3,1,1,1,10
150675,WVS5,2005-2009,China,1560520892.0,2007,Female,24.0,CN: East Asian Chinese,Married,No,50-100000,1,4,4,3,1,1,1,10
150680,WVS5,2005-2009,China,1560520897.0,2007,Male,49.0,CN: East Asian Chinese,Married,Yes,50-100000,1,1,1,2,1,1,1,10
150684,WVS5,2005-2009,China,1560520901.0,2007,Female,47.0,CN: East Asian Chinese,Married,No,50-100000,3,4,4,3,1,1,1,10
150692,WVS5,2005-2009,China,1560520909.0,2007,Male,40.0,CN: East Asian Chinese,Married,Yes,50-100000,3,4,4,3,1,1,1,10
150705,WVS5,2005-2009,China,1560520922.0,2007,Female,62.0,CN: East Asian Chinese,Married,No,20-50000,2,4,4,3,1,1,9,7
150710,WVS5,2005-2009,China,1560520927.0,2007,Male,49.0,CN: East Asian Chinese,Living together as married,Yes,20-50000,2,4,4,2,1,1,2,6
150717,WVS5,2005-2009,China,1560520934.0,2007,Male,27.0,CN: East Asian Chinese,Married,Yes,20-50000,2,4,4,3,1,1,5,5
150720,WVS5,2005-2009,China,1560520937.0,2007,Female,38.0,CN: East Asian Chinese,Married,No,20-50000,1,1,5,3,1,1,1,10
150738,WVS5,2005-2009,China,1560520955.0,2007,Female,42.0,CN: East Asian Chinese,Married,No,100-500000,3,2,1,2,4,7,5,4
150742,WVS5,2005-2009,China,1560520959.0,2007,Female,32.0,CN: East Asian Chinese,Married,No,100-500000,2,4,4,3,6,5,5,5
150743,WVS5,2005-2009,China,1560520960.0,2007,Male,30.0,CN: East Asian Chinese,Married,No,100-500000,2,4,4,3,1,1,10,8
150746,WVS5,2005-2009,China,1560520963.0,2007,Male,54.0,CN: East Asian Chinese,Married,No,100-500000,2,4,2,3,5,5,5,6
150747,WVS5,2005-2009,China,1560520964.0,2007,Male,56.0,CN: East Asian Chinese,Married,No,100-500000,1,1,5,3,1,1,2,8
150749,WVS5,2005-2009,China,1560520966.0,2007,Female,50.0,CN: East Asian Chinese,Married,No,100-500000,2,1,1,3,5,7,5,4
150755,WVS5,2005-2009,China,1560520972.0,2007,Female,26.0,CN: East Asian Chinese,Married,No,100-500000,3,4,4,3,1,1,5,8
150756,WVS5,2005-2009,China,1560520973.0,2007,Female,39.0,CN: East Asian Chinese,Married,,100-500000,1,2,5,3,1,10,9,8
150757,WVS5,2005-2009,China,1560520974.0,2007,Male,64.0,CN: East Asian Chinese,Married,Yes,100-500000,1,2,2,4,1,1,9,9
150758,WVS5,2005-2009,China,1560520975.0,2007,Male,53.0,CN: East Asian Chinese,Married,Yes,100-500000,1,2,2,3,1,1,6,9
150759,WVS5,2005-2009,China,1560520976.0,2007,Female,50.0,CN: East Asian Chinese,Married,No,100-500000,1,4,4,3,1,1,9,8
150761,WVS5,2005-2009,China,1560520978.0,2007,Male,56.0,CN: East Asian Chinese,Married,No,100-500000,3,4,4,3,1,1,9,4
150762,WVS5,2005-2009,China,1560520979.0,2007,Female,67.0,CN: East Asian Chinese,Married,No,100-500000,1,2,4,3,1,6,6,10
150765,WVS5,2005-2009,China,1560520982.0,2007,Male,45.0,CN: East Asian Chinese,Married,No,100-500000,2,2,2,3,7,8,6,5
150766,WVS5,2005-2009,China,1560520983.0,2007,Female,44.0,CN: East Asian Chinese,Married,No,50-100000,2,2,2,3,1,1,7,8
150767,WVS5,2005-2009,China,1560520984.0,2007,Female,53.0,CN: East Asian Chinese,Married,Yes,50-100000,2,4,4,3,1,1,4,8
150768,WVS5,2005-2009,China,1560520985.0,2007,Male,18.0,CN: East Asian Chinese,Single/Never married,,50-100000,3,2,4,3,1,1,6,10
150769,WVS5,2005-2009,China,1560520986.0,2007,Female,60.0,CN: East Asian Chinese,Widowed,Yes,50-100000,3,2,2,3,1,1,8,8
150770,WVS5,2005-2009,China,1560520987.0,2007,Male,65.0,CN: East Asian Chinese,Widowed,Yes,50-100000,2,2,4,3,1,1,3,8
150771,WVS5,2005-2009,China,1560520988.0,2007,Female,62.0,CN: East Asian Chinese,Widowed,No,50-100000,2,4,4,3,1,3,3,5
150772,WVS5,2005-2009,China,1560520989.0,2007,Female,49.0,CN: East Asian Chinese,Single/Never married,Yes,50-100000,1,4,4,3,1,5,8,4
150773,WVS5,2005-2009,China,1560520990.0,2007,Female,51.0,CN: East Asian Chinese,Married,No,50-100000,1,1,4,4,2,4,8,8
150774,WVS5,2005-2009,China,1560520991.0,2007,Male,46.0,CN: East Asian Chinese,Married,No,50-100000,3,4,4,2,4,2,3,7
150775,WVS5,2005-2009,China,1560520992.0,2007,Female,24.0,CN: East Asian Chinese,Single/Never married,Yes,50-100000,2,2,5,4,4,7,3,8
150776,WVS5,2005-2009,China,1560520993.0,2007,Male,33.0,CN: East Asian Chinese,Married,No,50-100000,3,1,2,1,1,4,7,4
150780,WVS5,2005-2009,China,1560520997.0,2007,Male,21.0,CN: East Asian Chinese,Single/Never married,,50-100000,2,2,4,3,5,8,3,7
150781,WVS5,2005-2009,China,1560520998.0,2007,Male,42.0,CN: East Asian Chinese,Married,Yes,50-100000,2,2,4,3,6,4,3,8
150784,WVS5,2005-2009,China,1560521001.0,2007,Male,29.0,CN: East Asian Chinese,Married,Yes,50-100000,3,4,4,3,1,1,3,8
150785,WVS5,2005-2009,China,1560521002.0,2007,Female,25.0,CN: East Asian Chinese,Single/Never married,No,50-100000,3,2,4,3,5,4,8,8
150786,WVS5,2005-2009,China,1560521003.0,2007,Female,42.0,CN: East Asian Chinese,Married,Yes,50-100000,3,2,4,3,5,5,7,6
150787,WVS5,2005-2009,China,1560521004.0,2007,Female,54.0,CN: East Asian Chinese,Married,No,50-100000,3,2,4,3,5,6,7,10
150788,WVS5,2005-2009,China,1560521005.0,2007,Female,24.0,CN: East Asian Chinese,Single/Never married,Yes,50-100000,3,2,4,3,3,3,8,8
150790,WVS5,2005-2009,China,1560521007.0,2007,Female,55.0,CN: East Asian Chinese,Married,Yes,50-100000,2,4,5,3,1,2,7,7
150791,WVS5,2005-2009,China,1560521008.0,2007,Male,37.0,CN: East Asian Chinese,Married,Yes,50-100000,1,4,4,3,1,1,8,5
150792,WVS5,2005-2009,China,1560521009.0,2007,Male,46.0,CN: East Asian Chinese,Married,Yes,50-100000,3,4,4,3,1,2,4,8
150793,WVS5,2005-2009,China,1560521010.0,2007,Male,59.0,CN: East Asian Chinese,Married,Yes,50-100000,1,2,4,3,5,5,4,8
150795,WVS5,2005-2009,China,1560521012.0,2007,Male,63.0,CN: East Asian Chinese,Widowed,No,50-100000,2,2,2,3,5,5,5,9
150796,WVS5,2005-2009,China,1560521013.0,2007,Female,47.0,CN: East Asian Chinese,Married,No,50-100000,1,2,4,2,4,4,3,8
150797,WVS5,2005-2009,China,1560521014.0,2007,Male,49.0,CN: East Asian Chinese,Married,Yes,50-100000,3,4,4,3,1,1,3,8
150798,WVS5,2005-2009,China,1560521015.0,2007,Female,62.0,CN: East Asian Chinese,Married,Yes,50-100000,1,4,4,3,3,6,8,8
150799,WVS5,2005-2009,China,1560521016.0,2007,Male,63.0,CN: East Asian Chinese,Married,Yes,50-100000,3,4,4,3,1,1,3,8
150800,WVS5,2005-2009,China,1560521017.0,2007,Female,69.0,CN: East Asian Chinese,Married,No,50-100000,2,4,5,3,1,1,7,7
150801,WVS5,2005-2009,China,1560521018.0,2007,Male,26.0,CN: East Asian Chinese,Living together as married,Yes,20-50000,2,2,4,3,6,6,3,8
150805,WVS5,2005-2009,China,1560521022.0,2007,Female,24.0,CN: East Asian Chinese,Married,No,20-50000,1,2,4,3,6,5,4,3
150806,WVS5,2005-2009,China,1560521023.0,2007,Female,33.0,CN: East Asian Chinese,Married,No,20-50000,3,4,4,3,1,1,9,8
150808,WVS5,2005-2009,China,1560521025.0,2007,Female,37.0,CN: East Asian Chinese,Married,No,20-50000,2,4,4,2,3,6,2,5
150814,WVS5,2005-2009,China,1560521031.0,2007,Male,67.0,CN: East Asian Chinese,Married,No,20-50000,1,4,4,3,5,1,10,10
150815,WVS5,2005-2009,China,1560521032.0,2007,Female,39.0,CN: East Asian Chinese,Married,No,20-50000,3,5,4,3,6,9,8,8
150816,WVS5,2005-2009,China,1560521033.0,2007,Female,30.0,CN: East Asian Chinese,Married,Yes,20-50000,3,4,4,3,1,1,5,8
150817,WVS5,2005-2009,China,1560521034.0,2007,Female,28.0,CN: East Asian Chinese,Married,No,20-50000,1,2,4,3,8,10,2,4
150831,WVS5,2005-2009,China,1560521048.0,2007,Male,24.0,CN: East Asian Chinese,Single/Never married,No,20-50000,3,4,4,3,10,10,4,7
150832,WVS5,2005-2009,China,1560521049.0,2007,Female,38.0,CN: East Asian Chinese,Married,No,20-50000,3,4,4,3,7,9,7,7
150842,WVS5,2005-2009,China,1560521059.0,2007,Female,45.0,CN: East Asian Chinese,Married,Yes,20-50000,1,2,4,4,3,1,10,10
150843,WVS5,2005-2009,China,1560521060.0,2007,Male,44.0,CN: East Asian Chinese,Married,No,20-50000,3,2,4,4,1,9,10,6
150854,WVS5,2005-2009,China,1560521071.0,2007,Male,45.0,CN: East Asian Chinese,Married,Yes,20-50000,1,2,2,4,6,6,10,6
150859,WVS5,2005-2009,China,1560521076.0,2007,Male,45.0,CN: East Asian Chinese,Married,Yes,20-50000,1,1,4,4,6,6,2,6
150863,WVS5,2005-2009,China,1560521080.0,2007,Male,36.0,CN: East Asian Chinese,Single/Never married,Yes,20-50000,3,2,4,3,8,8,6,9
150867,WVS5,2005-2009,China,1560521084.0,2007,Male,50.0,CN: East Asian Chinese,Married,Yes,20-50000,1,5,5,3,1,1,1,10
150868,WVS5,2005-2009,China,1560521085.0,2007,Male,50.0,CN: East Asian Chinese,Married,Yes,20-50000,3,2,4,3,3,1,10,10
150872,WVS5,2005-2009,China,1560521089.0,2007,Female,27.0,CN: East Asian Chinese,Married,No,50-100000,2,2,4,3,6,1,8,3
150874,WVS5,2005-2009,China,1560521091.0,2007,Female,53.0,CN: East Asian Chinese,Married,No,50-100000,1,2,2,3,7,2,5,8
150876,WVS5,2005-2009,China,1560521093.0,2007,Male,54.0,CN: East Asian Chinese,Married,Yes,50-100000,2,1,4,3,1,1,8,7
150880,WVS5,2005-2009,China,1560521097.0,2007,Male,50.0,CN: East Asian Chinese,Married,Yes,50-100000,3,4,4,3,1,1,3,10
150881,WVS5,2005-2009,China,1560521098.0,2007,Female,38.0,CN: East Asian Chinese,Married,No,50-100000,2,2,4,3,1,1,1,2
150888,WVS5,2005-2009,China,1560521105.0,2007,Male,68.0,CN: East Asian Chinese,Married,No,100-500000,3,4,4,3,1,2,1,10
150889,WVS5,2005-2009,China,1560521106.0,2007,Male,53.0,CN: East Asian Chinese,Married,Yes,100-500000,2,2,4,2,3,3,7,8
150891,WVS5,2005-2009,China,1560521108.0,2007,Male,40.0,CN: East Asian Chinese,Married,No,100-500000,3,4,4,3,1,2,1,7
150894,WVS5,2005-2009,China,1560521111.0,2007,Female,40.0,CN: East Asian Chinese,Married,No,100-500000,2,2,2,2,1,1,4,3
150897,WVS5,2005-2009,China,1560521114.0,2007,Male,57.0,CN: East Asian Chinese,Married,Yes,100-500000,1,2,4,3,1,3,1,6
150900,WVS5,2005-2009,China,1560521117.0,2007,Female,57.0,CN: East Asian Chinese,Married,No,100-500000,1,2,2,2,6,7,4,8
150904,WVS5,2005-2009,China,1560521121.0,2007,Female,66.0,CN: East Asian Chinese,Married,,100-500000,2,4,4,3,1,2,9,8
150905,WVS5,2005-2009,China,1560521122.0,2007,Female,64.0,CN: East Asian Chinese,Married,No,100-500000,3,4,4,3,1,1,9,2
150906,WVS5,2005-2009,China,1560521123.0,2007,Female,60.0,CN: East Asian Chinese,Widowed,,100-500000,2,4,5,3,1,5,1,1
150913,WVS5,2005-2009,China,1560521130.0,2007,Female,25.0,CN: East Asian Chinese,Married,No,50-100000,3,4,4,3,1,1,6,8
150916,WVS5,2005-2009,China,1560521133.0,2007,Male,29.0,CN: East Asian Chinese,Married,No,50-100000,2,4,4,4,1,1,8,8
150917,WVS5,2005-2009,China,1560521134.0,2007,Male,43.0,CN: East Asian Chinese,Married,Yes,50-100000,1,2,4,3,1,1,10,10
150932,WVS5,2005-2009,China,1560521149.0,2007,Female,43.0,CN: East Asian Chinese,Married,No,5-10000,2,4,4,3,1,1,5,6
150933,WVS5,2005-2009,China,1560521150.0,2007,Female,57.0,CN: East Asian Chinese,Married,No,5-10000,1,2,4,3,8,8,6,8
150935,WVS5,2005-2009,China,1560521152.0,2007,Male,49.0,CN: East Asian Chinese,Married,Yes,5-10000,1,2,2,3,10,1,6,5
150938,WVS5,2005-2009,China,1560521155.0,2007,Male,26.0,CN: East Asian Chinese,Single/Never married,No,5-10000,1,1,2,3,1,10,10,1
150943,WVS5,2005-2009,China,1560521160.0,2007,Male,65.0,CN: East Asian Chinese,Married,No,20-50000,1,1,5,3,1,1,1,8
150944,WVS5,2005-2009,China,1560521161.0,2007,Male,55.0,CN: East Asian Chinese,Married,Yes,20-50000,1,1,1,4,1,5,1,7
150948,WVS5,2005-2009,China,1560521165.0,2007,Male,36.0,CN: East Asian Chinese,Married,Yes,20-50000,1,4,4,1,1,1,6,10
150950,WVS5,2005-2009,China,1560521167.0,2007,Male,42.0,CN: East Asian Chinese,Married,Yes,20-50000,3,4,5,4,1,1,1,8
150956,WVS5,2005-2009,China,1560521173.0,2007,Male,60.0,CN: East Asian Chinese,Married,Yes,20-50000,2,2,2,3,1,1,10,10
150960,WVS5,2005-2009,China,1560521177.0,2007,Male,41.0,CN: East Asian Chinese,Married,Yes,20-50000,3,4,5,2,1,1,6,5
150961,WVS5,2005-2009,China,1560521178.0,2007,Female,30.0,CN: East Asian Chinese,Married,No,20-50000,1,1,4,4,1,1,10,6
150962,WVS5,2005-2009,China,1560521179.0,2007,Female,68.0,CN: East Asian Chinese,Married,No,20-50000,3,1,1,4,1,1,1,10
150964,WVS5,2005-2009,China,1560521181.0,2007,Female,63.0,CN: East Asian Chinese,Married,No,20-50000,1,2,4,3,6,6,1,10
150967,WVS5,2005-2009,China,1560521184.0,2007,Male,56.0,CN: East Asian Chinese,Married,Yes,20-50000,1,2,4,3,10,10,1,10
150971,WVS5,2005-2009,China,1560521188.0,2007,Female,39.0,CN: East Asian Chinese,Married,Yes,20-50000,3,4,4,3,1,1,5,5
150972,WVS5,2005-2009,China,1560521189.0,2007,Female,29.0,CN: East Asian Chinese,Married,No,20-50000,1,2,4,3,1,1,1,3
150974,WVS5,2005-2009,China,1560521191.0,2007,Female,69.0,CN: East Asian Chinese,Married,No,20-50000,3,2,4,3,1,1,8,8
150976,WVS5,2005-2009,China,1560521193.0,2007,Male,48.0,CN: East Asian Chinese,Married,No,20-50000,3,4,4,3,1,1,8,3
150983,WVS5,2005-2009,China,1560521200.0,2007,Male,52.0,CN: East Asian Chinese,Married,Yes,20-50000,2,2,2,2,1,1,3,3
150984,WVS5,2005-2009,China,1560521201.0,2007,Male,55.0,CN: East Asian Chinese,Married,No,20-50000,2,2,1,4,1,10,9,8
150987,WVS5,2005-2009,China,1560521204.0,2007,Female,43.0,CN: East Asian Chinese,Married,No,20-50000,3,4,4,4,2,2,3,3
150991,WVS5,2005-2009,China,1560521208.0,2007,Male,52.0,CN: East Asian Chinese,Married,No,20-50000,3,2,4,3,2,4,5,6
150995,WVS5,2005-2009,China,1560521212.0,2007,Female,26.0,CN: East Asian Chinese,Married,No,20-50000,3,5,5,3,3,2,3,3
151009,WVS5,2005-2009,China,1560521226.0,2007,Female,55.0,CN: East Asian Chinese,Married,No,20-50000,1,2,4,3,4,2,8,8
151018,WVS5,2005-2009,China,1560521235.0,2007,Female,25.0,CN: East Asian Chinese,Married,No,20-50000,3,4,4,3,5,4,9,5
151021,WVS5,2005-2009,China,1560521238.0,2007,Male,37.0,CN: East Asian Chinese,Married,Yes,20-50000,1,4,4,3,1,1,7,7
151025,WVS5,2005-2009,China,1560521242.0,2007,Male,30.0,CN: East Asian Chinese,Married,Yes,20-50000,1,4,4,3,2,2,2,10
151026,WVS5,2005-2009,China,1560521243.0,2007,Male,50.0,CN: East Asian Chinese,Separated,No,20-50000,1,4,4,3,1,1,6,5
151027,WVS5,2005-2009,China,1560521244.0,2007,Male,53.0,CN: East Asian Chinese,Married,Yes,20-50000,3,2,4,4,1,1,1,10
151028,WVS5,2005-2009,China,1560521245.0,2007,Male,43.0,CN: East Asian Chinese,Married,Yes,20-50000,3,4,4,4,8,8,9,10
151032,WVS5,2005-2009,China,1560521249.0,2007,Female,43.0,CN: East Asian Chinese,Married,No,20-50000,1,4,4,3,1,2,6,8
151036,WVS5,2005-2009,China,1560521253.0,2007,Male,45.0,CN: East Asian Chinese,Married,Yes,20-50000,3,2,4,3,7,2,2,8
151041,WVS5,2005-2009,China,1560521258.0,2007,Male,29.0,CN: East Asian Chinese,Married,No,20-50000,1,4,4,3,1,5,1,6
151042,WVS5,2005-2009,China,1560521259.0,2007,Male,40.0,CN: East Asian Chinese,Married,Yes,20-50000,3,2,4,3,2,3,2,8
151044,WVS5,2005-2009,China,1560521261.0,2007,Male,34.0,CN: East Asian Chinese,Married,Yes,5-10000,3,4,4,3,6,6,2,8
151048,WVS5,2005-2009,China,1560521265.0,2007,Female,46.0,CN: East Asian Chinese,Married,No,5-10000,3,4,4,3,1,1,8,8
151050,WVS5,2005-2009,China,1560521267.0,2007,Male,68.0,CN: East Asian Chinese,Widowed,No,5-10000,1,2,4,3,1,1,5,8
151051,WVS5,2005-2009,China,1560521268.0,2007,Male,64.0,CN: East Asian Chinese,Married,Yes,5-10000,2,4,4,3,1,1,1,5
151052,WVS5,2005-2009,China,1560521269.0,2007,Male,60.0,CN: East Asian Chinese,Married,Yes,5-10000,2,2,4,3,3,2,8,8
151056,WVS5,2005-2009,China,1560521273.0,2007,Female,55.0,CN: East Asian Chinese,Widowed,No,50-100000,1,2,4,3,10,9,3,8
151058,WVS5,2005-2009,China,1560521275.0,2007,Female,42.0,CN: East Asian Chinese,Married,No,50-100000,1,2,4,3,2,2,3,8
151059,WVS5,2005-2009,China,1560521276.0,2007,Female,52.0,CN: East Asian Chinese,Married,Yes,50-100000,1,2,4,3,3,4,2,7
151060,WVS5,2005-2009,China,1560521277.0,2007,Female,42.0,CN: East Asian Chinese,Married,No,50-100000,1,2,4,4,1,1,3,8
151061,WVS5,2005-2009,China,1560521278.0,2007,Female,53.0,CN: East Asian Chinese,Married,,50-100000,1,4,4,3,2,2,8,8
151062,WVS5,2005-2009,China,1560521279.0,2007,Male,50.0,CN: East Asian Chinese,Married,Yes,50-100000,1,1,2,4,9,8,3,8
151063,WVS5,2005-2009,China,1560521280.0,2007,Male,54.0,CN: East Asian Chinese,Married,No,50-100000,1,1,4,3,1,4,7,6
151065,WVS5,2005-2009,China,1560521282.0,2007,Male,42.0,CN: East Asian Chinese,Married,Yes,50-100000,1,2,4,3,3,3,3,8
151066,WVS5,2005-2009,China,1560521283.0,2007,Male,53.0,CN: East Asian Chinese,Married,Yes,50-100000,1,2,4,3,1,1,9,10
151067,WVS5,2005-2009,China,1560521284.0,2007,Female,55.0,CN: East Asian Chinese,Married,No,50-100000,2,2,2,3,2,6,1,10
151068,WVS5,2005-2009,China,1560521285.0,2007,Female,41.0,CN: East Asian Chinese,Married,No,50-100000,2,4,4,2,1,5,9,10
151069,WVS5,2005-2009,China,1560521286.0,2007,Female,36.0,CN: East Asian Chinese,Married,No,50-100000,1,2,4,4,3,2,8,8
151070,WVS5,2005-2009,China,1560521287.0,2007,Female,36.0,CN: East Asian Chinese,Married,No,50-100000,2,4,4,4,3,4,4,4
151072,WVS5,2005-2009,China,1560521289.0,2007,Male,58.0,CN: East Asian Chinese,Married,Yes,50-100000,3,4,4,3,1,6,8,8
151075,WVS5,2005-2009,China,1560521292.0,2007,Male,38.0,CN: East Asian Chinese,Married,Yes,50-100000,2,2,4,4,3,2,8,7
151076,WVS5,2005-2009,China,1560521293.0,2007,Male,66.0,CN: East Asian Chinese,Married,Yes,50-100000,2,2,2,3,1,6,6,8
151077,WVS5,2005-2009,China,1560521294.0,2007,Female,50.0,CN: East Asian Chinese,Married,No,50-100000,3,4,4,3,2,1,8,6
151078,WVS5,2005-2009,China,1560521295.0,2007,Male,21.0,CN: East Asian Chinese,Single/Never married,No,50-100000,2,4,4,4,1,2,8,9
151079,WVS5,2005-2009,China,1560521296.0,2007,Female,37.0,CN: East Asian Chinese,Married,No,50-100000,3,4,4,3,4,6,7,9
151080,WVS5,2005-2009,China,1560521297.0,2007,Female,44.0,CN: East Asian Chinese,Married,Yes,50-100000,1,2,4,4,2,2,3,8
151081,WVS5,2005-2009,China,1560521298.0,2007,Female,38.0,CN: East Asian Chinese,Married,Yes,50-100000,2,4,4,3,2,2,9,8
151082,WVS5,2005-2009,China,1560521299.0,2007,Female,41.0,CN: East Asian Chinese,Married,No,50-100000,1,2,4,3,2,3,2,3
151083,WVS5,2005-2009,China,1560521300.0,2007,Male,51.0,CN: East Asian Chinese,Married,Yes,50-100000,3,2,4,3,4,3,8,9
151084,WVS5,2005-2009,China,1560521301.0,2007,Male,49.0,CN: East Asian Chinese,Married,Yes,50-100000,3,2,4,4,2,2,5,5
151085,WVS5,2005-2009,China,1560521302.0,2007,Male,30.0,CN: East Asian Chinese,Single/Never married,No,50-100000,2,2,1,2,1,1,9,1
151086,WVS5,2005-2009,China,1560521303.0,2007,Female,38.0,CN: East Asian Chinese,Married,Yes,50-100000,1,2,2,3,1,1,1,6
151088,WVS5,2005-2009,China,1560521305.0,2007,Male,29.0,CN: East Asian Chinese,Widowed,Yes,50-100000,2,2,2,2,1,1,8,7
151089,WVS5,2005-2009,China,1560521306.0,2007,Male,28.0,CN: East Asian Chinese,Single/Never married,Yes,50-100000,1,4,1,3,1,1,8,9
151090,WVS5,2005-2009,China,1560521307.0,2007,Male,28.0,CN: East Asian Chinese,Married,Yes,50-100000,3,4,4,3,1,1,9,8
151091,WVS5,2005-2009,China,1560521308.0,2007,Female,31.0,CN: East Asian Chinese,Married,No,50-100000,1,2,4,2,1,1,9,8
151096,WVS5,2005-2009,China,1560521313.0,2007,Male,53.0,CN: East Asian Chinese,Married,No,50-100000,3,4,2,3,1,1,7,7
151097,WVS5,2005-2009,China,1560521314.0,2007,Male,53.0,CN: East Asian Chinese,Married,Yes,50-100000,2,2,4,2,1,1,9,10
